ISO3,Country,Group,Baseline_Evidence_Status,Projection_Evidence_Status,Uncertainty_Evidence_Status,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Anchor
SLE,Sierra Leone,Kono,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.4,4.4,-0.0,4.4,0.0,4.4,0.0,4.4,4.4,4.4,4.4,0.0,380249,569215,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.022,1.0,0.78,0.777,0.778,0.0,0.0,1.0,0.761,40.896,41.784,56.5,52.98,2.604,5.236,0.251,0.0,1.0,0.757,4.4,-0.0,-0.0,2.034,2.288,0.0005,0.7412,False
SLE,Sierra Leone,Krio (Creole),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.4,3.4,-0.0,3.4,0.0,3.4,0.0,3.4,3.4,3.4,3.4,0.0,293829,439848,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.998,1.0,0.78,0.771,0.778,0.0,0.0,1.0,0.761,40.896,41.784,56.5,52.98,2.604,5.236,0.251,0.0,1.0,0.757,3.4,-0.0,-0.0,2.034,2.288,0.0005,0.7412,False
SLE,Sierra Leone,Koranko,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.9,2.9,-0.0,2.9,0.0,2.9,0.0,2.9,2.9,2.9,2.9,0.0,250619,375165,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.983,1.0,0.78,0.768,0.778,0.0,0.0,1.0,0.761,40.896,41.784,56.5,52.98,2.604,5.236,0.251,0.0,1.0,0.757,2.9,-0.0,-0.0,2.034,2.288,0.0005,0.7412,False
SLE,Sierra Leone,Sherbro,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.6,2.6,-0.0,2.6,0.0,2.6,0.0,2.6,2.6,2.6,2.6,0.0,224693,336354,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.974,1.0,0.78,0.766,0.778,0.0,0.0,1.0,0.761,40.896,41.784,56.5,52.98,2.604,5.236,0.251,0.0,1.0,0.757,2.6,-0.0,-0.0,2.034,2.288,0.0005,0.7412,False
SLE,Sierra Leone,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,11.6,11.38,-0.22,11.38,0.0,11.38,0.0,11.38,11.38,11.38,11.38,0.0,1002475,1473544,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.124,1.0,0.78,0.799,0.778,0.0,0.0,1.0,0.761,40.896,41.784,56.5,52.98,2.604,5.236,0.251,0.0,1.0,0.757,11.54,-0.06,0.16,2.034,2.288,0.0005,0.7412,False
SLV,El Salvador,Mestizo,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,86.3,88.46,2.16,88.46,0.0,88.46,0.0,88.38,88.54,88.38,88.54,0.16,5469864,5894462,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.3,1.0,0.78,0.857,0.595,0.0,0.0,1.0,0.761,27.505,23.064,65.5,59.98,6.995,16.956,0.251,0.0,1.0,0.846,88.22,1.92,-0.24,1.557,1.585,0.0005,0.2102,True
SLV,El Salvador,White,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,12.7,10.47,-2.23,10.47,0.0,10.47,0.0,10.55,10.39,10.39,10.55,0.16,804951,697744,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.134,1.0,0.78,0.818,0.595,0.0,0.0,1.0,0.761,27.505,23.064,65.5,59.98,6.995,16.956,0.251,0.0,1.0,0.846,10.71,-1.99,0.24,1.557,1.585,0.0005,0.2102,False
SLV,El Salvador,Indigenous (Nahua-Pipil),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.2,0.26,0.06,0.26,0.0,0.26,0.0,0.26,0.26,0.26,0.26,0.0,12676,17362,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,0.842,1.0,0.78,0.749,0.595,0.0,0.0,1.0,0.761,27.505,23.064,65.5,59.98,6.995,16.956,0.251,0.0,1.0,0.846,0.25,0.05,-0.01,1.557,1.585,0.0005,0.2102,False
SLV,El Salvador,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,0.81,0.01,0.81,0.0,0.81,0.0,0.81,0.81,0.81,0.81,0.0,50706,53780,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,0.891,1.0,0.78,0.76,0.595,0.0,0.0,1.0,0.761,27.505,23.064,65.5,59.98,6.995,16.956,0.251,0.0,1.0,0.846,0.82,0.02,0.01,1.557,1.585,0.0005,0.2102,False
SMR,San Marino,Sammarinese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,84.0,83.56,-0.44,84.68,-1.12,83.56,0.0,83.88,83.18,83.18,83.88,0.7,28229,28174,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.585,1.3,1.0,0.78,0.922,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.251,0.164,0.685,0.892,83.27,-0.73,-0.28,1.623,1.64,0.0005,0.2893,True
SMR,San Marino,Italian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,12.0,12.21,0.21,11.37,0.84,12.21,0.0,11.97,12.48,11.97,12.48,0.51,4033,4116,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.585,1.128,1.0,0.78,0.873,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.251,0.164,0.685,0.892,12.44,0.44,0.23,1.623,1.64,0.0005,0.2893,False
SMR,San Marino,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,4.24,0.24,3.96,0.28,4.24,0.0,4.15,4.34,4.15,4.34,0.18,1344,1429,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.585,1.013,1.0,0.78,0.84,0.0,0.0,0.0,1.0,0.761,27.991,19.941,65.0,65.4,7.009,14.659,0.251,0.164,0.685,0.892,4.29,0.29,0.06,1.623,1.64,0.0005,0.2893,False
SOM,Somalia,Somali (Hawiye),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,30.0,30.13,0.13,30.16,-0.02,30.13,0.0,30.14,30.13,30.13,30.14,0.0,5702746,11212043,0.0,0.0,SOM;ETH;KEN,False,0.717,0.799,0.567,0.747,0.454,1.232,1.0,0.78,0.942,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,30.12,0.12,-0.01,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Somali (Darood),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,32.0,32.17,0.17,32.19,-0.02,32.17,0.0,32.17,32.17,32.17,32.17,0.0,6082930,11968931,0.0,0.0,SOM;ETH;KEN,False,0.717,0.799,0.567,0.747,0.454,1.24,1.0,0.78,0.945,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,32.14,0.14,-0.03,2.087,2.332,0.0005,0.7714,True
SOM,Somalia,Somali (Isaaq),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,15.0,15.07,0.07,15.08,-0.01,15.07,0.0,15.07,15.07,15.07,15.07,0.0,2851373,5606021,0.0,0.0,SOM;ETH;KEN,False,0.717,0.799,0.567,0.747,0.454,1.153,1.0,0.78,0.917,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,15.06,0.06,-0.01,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Somali (Rahanweyn),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,6.0,6.03,0.03,6.03,-0.0,6.03,0.0,6.03,6.03,6.03,6.03,0.0,1140549,2242409,0.0,0.0,SOM;ETH;KEN,False,0.717,0.799,0.567,0.747,0.454,1.054,1.0,0.78,0.886,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,6.02,0.02,-0.0,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Other Somali clans (Dir/other),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,7.0,7.03,0.03,7.04,-0.01,7.03,0.0,7.03,7.03,7.03,7.03,0.0,1330641,2616143,0.0,0.0,SOM;ETH;KEN,False,0.717,0.799,0.567,0.747,0.454,1.07,1.0,0.78,0.891,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,7.03,0.03,-0.0,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Bantu (Jareer),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.0,4.81,-0.19,4.82,-0.0,4.81,0.0,4.82,4.81,4.81,4.82,0.02,950458,1791277,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.035,1.0,0.78,0.78,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,4.83,-0.17,0.02,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Arab/Benadiri,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,0.91,-0.09,0.91,-0.0,0.91,0.0,0.91,0.91,0.91,0.91,0.01,190092,338136,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.903,1.0,0.78,0.75,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,0.92,-0.08,0.01,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Ethiopian migrant,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,0.96,-0.04,0.89,0.07,0.96,0.0,0.94,0.98,0.94,0.98,0.04,190092,356784,0.0,0.0,ETH,True,0.71,0.81,0.52,0.76,0.454,0.903,1.0,0.78,0.835,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,0.98,-0.02,0.02,2.087,2.332,0.0005,0.7714,False
SOM,Somalia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.0,2.89,-0.11,2.89,-0.0,2.89,0.0,2.89,2.88,2.88,2.89,0.01,570275,1074766,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.986,1.0,0.78,0.769,0.822,0.0,0.0,1.0,0.761,44.5,45.913,53.5,50.46,2.0,3.627,0.251,0.01,0.997,0.725,2.9,-0.1,0.01,2.087,2.332,0.0005,0.7714,False
SRB,Serbia,Serb,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,80.6,79.7,-0.9,80.36,-0.67,79.7,0.0,79.92,79.44,79.44,79.92,0.48,5429391,4409476,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,1.3,1.0,0.78,1.004,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,79.59,-1.01,-0.1,1.691,1.723,0.0005,0.3526,True
SRB,Serbia,Hungarian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.8,2.32,-0.48,2.34,-0.02,2.32,0.0,2.34,2.29,2.29,2.34,0.04,188614,128206,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,0.98,1.0,0.78,0.893,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,2.36,-0.44,0.04,1.691,1.723,0.0005,0.3526,False
SRB,Serbia,Bosniak,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.3,2.6,0.3,2.63,-0.02,2.6,0.0,2.6,2.61,2.6,2.61,0.01,154933,144081,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,0.963,1.0,0.78,0.887,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,2.57,0.27,-0.03,1.691,1.723,0.0005,0.3526,False
SRB,Serbia,Romani,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,2.73,0.73,2.76,-0.02,2.73,0.0,2.71,2.76,2.71,2.76,0.05,134724,151256,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,0.952,1.0,0.78,0.883,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,2.65,0.65,-0.09,1.691,1.723,0.0005,0.3526,False
SRB,Serbia,Slovak,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.7,0.58,-0.12,0.58,-0.0,0.58,0.0,0.58,0.57,0.57,0.58,0.01,47154,32052,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,0.884,1.0,0.78,0.859,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,0.59,-0.11,0.01,1.691,1.723,0.0005,0.3526,False
SRB,Serbia,Croat,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,0.66,-0.14,0.67,-0.01,0.66,0.0,0.67,0.66,0.66,0.67,0.01,53890,36630,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,0.891,1.0,0.78,0.861,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,0.67,-0.13,0.01,1.691,1.723,0.0005,0.3526,False
SRB,Serbia,Albanian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.68,0.08,0.69,-0.01,0.68,0.0,0.68,0.68,0.68,0.68,0.0,40417,37586,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,0.876,1.0,0.78,0.856,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,0.67,0.07,-0.01,1.691,1.723,0.0005,0.3526,False
SRB,Serbia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,10.2,10.73,0.53,9.98,0.75,10.73,0.0,10.5,11.0,10.5,11.0,0.5,687094,593574,0.464,0.138,unspecified,False,0.5,0.48,0.56,0.42,0.715,1.11,1.0,0.78,0.938,0.0,0.0,0.0,1.0,0.761,11.259,5.724,62.5,60.7,26.241,33.576,0.251,0.0,1.0,0.876,10.89,0.69,0.16,1.691,1.723,0.0005,0.3526,False
SSD,South Sudan,Dinka,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,35.8,38.48,2.68,38.48,0.0,38.48,0.0,38.41,38.55,38.41,38.55,0.14,4275741,7058284,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.253,1.0,0.78,0.828,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,37.95,2.15,-0.53,2.064,2.323,0.0005,0.7578,True
SSD,South Sudan,Nuer,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,15.6,16.47,0.87,16.47,0.0,16.47,0.0,16.44,16.5,16.44,16.5,0.06,1863172,3021105,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.157,1.0,0.78,0.807,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,16.4,0.8,-0.07,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Shilluk,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.7,5.34,-0.36,5.34,0.0,5.34,0.0,5.35,5.33,5.33,5.35,0.02,680774,979388,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.048,1.0,0.78,0.783,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,5.37,-0.33,0.03,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Azande,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.6,4.31,-0.29,4.31,0.0,4.31,0.0,4.32,4.3,4.3,4.32,0.02,549397,790383,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.027,1.0,0.78,0.778,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,4.33,-0.27,0.02,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Bari,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.4,3.19,-0.21,3.19,0.0,3.19,0.0,3.19,3.18,3.18,3.19,0.01,406076,584196,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.998,1.0,0.78,0.771,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,3.2,-0.2,0.02,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Lotuko,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.0,2.81,-0.19,2.81,0.0,2.81,0.0,2.82,2.8,2.8,2.82,0.01,358302,515467,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.986,1.0,0.78,0.769,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,2.83,-0.17,0.02,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Murle,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,2.34,-0.16,2.34,0.0,2.34,0.0,2.35,2.34,2.34,2.35,0.01,298585,429556,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.97,1.0,0.78,0.765,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,2.35,-0.15,0.01,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Zande,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,2.34,-0.16,2.34,0.0,2.34,0.0,2.35,2.34,2.34,2.35,0.01,298585,429556,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.97,1.0,0.78,0.765,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,2.35,-0.15,0.01,2.064,2.323,0.0005,0.7578,False
SSD,South Sudan,Other (60+ groups),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,26.9,24.72,-2.18,24.72,0.0,24.72,0.0,24.77,24.66,24.66,24.77,0.11,3212777,4534039,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.219,1.0,0.78,0.821,0.0,0.0,0.0,1.0,0.761,43.882,45.112,54.0,51.04,2.119,3.848,0.251,0.0,1.0,0.714,25.21,-1.69,0.49,2.064,2.323,0.0005,0.7578,False
STP,Sao Tome & Principe,Mestico (Forros),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,44.9,45.68,0.78,45.89,-0.21,45.68,0.0,45.73,45.61,45.61,45.73,0.13,105761,166776,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.279,1.0,0.78,0.834,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,45.17,0.27,-0.51,1.988,2.259,0.0005,0.7188,True
STP,Sao Tome & Principe,Angolares,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,15.0,14.96,-0.04,15.03,-0.07,14.96,0.0,14.98,14.94,14.94,14.98,0.04,35332,54624,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.153,1.0,0.78,0.806,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,14.95,-0.05,-0.01,1.988,2.259,0.0005,0.7188,False
STP,Sao Tome & Principe,Tongas (mixed),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,10.0,9.83,-0.17,9.88,-0.05,9.83,0.0,9.84,9.82,9.82,9.84,0.03,23555,35901,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.108,1.0,0.78,0.796,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,9.95,-0.05,0.11,1.988,2.259,0.0005,0.7188,False
STP,Sao Tome & Principe,European descent,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,3.53,-0.47,3.55,-0.02,3.53,0.0,3.55,3.51,3.51,3.55,0.04,9422,12886,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,3.57,-0.43,0.04,1.988,2.259,0.0005,0.7188,False
STP,Sao Tome & Principe,Other African,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,20.0,19.58,-0.42,19.68,-0.09,19.58,0.0,19.61,19.55,19.55,19.61,0.06,47110,71508,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.185,1.0,0.78,0.813,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,19.86,-0.14,0.27,1.988,2.259,0.0005,0.7188,False
STP,Sao Tome & Principe,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,6.1,6.42,0.32,5.98,0.44,6.42,0.0,6.28,6.58,6.28,6.58,0.29,14368,23424,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.454,1.055,1.0,0.78,0.784,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,6.5,0.4,0.09,1.988,2.259,0.0005,0.7188,False
SUR,Suriname,Hindustani (East Indian),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,27.4,26.71,-0.69,26.8,-0.09,26.71,0.0,26.77,26.65,26.65,26.77,0.12,173836,196035,0.0,0.0,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.454,1.222,1.0,0.78,0.94,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,26.59,-0.81,-0.13,2.238,2.389,0.0005,0.8152,True
SUR,Suriname,Maroon (Ndyuka/Saramaka),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,21.7,23.32,1.62,23.4,-0.08,23.32,0.0,23.29,23.34,23.29,23.34,0.06,137673,171132,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.195,1.0,0.78,0.815,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,23.15,1.45,-0.17,2.238,2.389,0.0005,0.8152,False
SUR,Suriname,Creole,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,15.7,15.07,-0.63,15.12,-0.05,15.07,0.0,15.11,15.03,15.03,15.11,0.07,99607,110606,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.158,1.0,0.78,0.807,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,15.13,-0.57,0.06,2.238,2.389,0.0005,0.8152,False
