ISO3,Country,Group,Projection_Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,Policy_Openness,Policy_Feedback_2050,Mixed_Identity_Recognition_Rate,Identity_Category_Transition_Rate,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Composition_Diversity_Index_2050,Composition_Concentration_Index_2050,Inclusive_Service_Delivery_Gap_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Access_Capacity_2050,Language_Access_Gap_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Baseline_Reference_Category
IDN,Indonesia,Malay,higher_fertility_path,2.45,2.24,2.1,2.1,3.7,4.11,0.41,4.11,0.0,4.09,4.12,4.09,4.12,0.03,10489054,13175997,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.006,1.0,0.78,0.773,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,4.09,0.39,-0.02,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Batak,largest_baseline_category,2.1,2.1,2.1,2.1,3.6,3.48,-0.12,3.48,0.0,3.48,3.47,3.47,3.48,0.0,10205566,11145934,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.003,1.0,0.78,0.773,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,3.53,-0.07,0.05,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Madurese,largest_baseline_category,2.1,2.1,2.1,2.1,3.0,2.9,-0.1,2.9,0.0,2.9,2.9,2.9,2.9,0.0,8504638,9288278,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.986,1.0,0.78,0.769,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,2.94,-0.06,0.05,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Betawi,largest_baseline_category,2.1,2.1,2.1,2.1,2.9,2.8,-0.1,2.8,0.0,2.8,2.8,2.8,2.8,0.0,8221150,8978669,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.983,1.0,0.78,0.768,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,2.84,-0.06,0.04,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Minangkabau,largest_baseline_category,2.1,2.1,2.1,2.1,2.7,2.61,-0.09,2.61,0.0,2.61,2.61,2.61,2.61,0.0,7654174,8359450,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.977,1.0,0.78,0.767,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,2.65,-0.05,0.04,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Bugis,largest_baseline_category,2.1,2.1,2.1,2.1,2.7,2.61,-0.09,2.61,0.0,2.61,2.61,2.61,2.61,0.0,7654174,8359450,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.977,1.0,0.78,0.767,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,2.65,-0.05,0.04,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Bantenese,largest_baseline_category,2.1,2.1,2.1,2.1,2.0,1.93,-0.07,1.93,0.0,1.93,1.93,1.93,1.93,0.0,5669759,6192185,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.952,1.0,0.78,0.761,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.96,-0.04,0.03,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Banjarese,largest_baseline_category,2.1,2.1,2.1,2.1,1.7,1.64,-0.06,1.64,0.0,1.64,1.64,1.64,1.64,0.0,4819295,5263358,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.939,1.0,0.78,0.758,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.67,-0.03,0.03,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Balinese,largest_baseline_category,2.1,2.1,2.1,2.1,1.7,1.64,-0.06,1.64,0.0,1.64,1.64,1.64,1.64,0.0,4819295,5263358,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.939,1.0,0.78,0.758,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.67,-0.03,0.03,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Acehnese,largest_baseline_category,2.1,2.1,2.1,2.1,1.4,1.35,-0.05,1.35,0.0,1.35,1.35,1.35,1.35,0.0,3968831,4334530,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.925,1.0,0.78,0.755,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.37,-0.03,0.02,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Dayak,higher_fertility_path,2.45,2.24,2.1,2.1,1.4,1.55,0.15,1.55,0.0,1.55,1.56,1.55,1.56,0.01,3968831,4985512,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.925,1.0,0.78,0.755,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.55,0.15,-0.01,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Sasak,largest_baseline_category,2.1,2.1,2.1,2.1,1.3,1.25,-0.05,1.25,0.0,1.26,1.25,1.25,1.26,0.0,3685343,4024921,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.92,1.0,0.78,0.754,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.27,-0.03,0.02,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Chinese Indonesian,largest_baseline_category,2.1,2.1,2.1,2.1,1.2,1.16,-0.04,1.16,0.0,1.16,1.16,1.16,1.16,0.0,3401855,3715311,0.0,0.0,0.0,1.25,IDN,False,0.736,0.74,0.78,0.76,0.454,0.915,1.0,0.78,0.849,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,1.18,-0.02,0.02,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IDN,Indonesia,Other,identity_category_transition,2.1,2.1,2.1,2.1,15.1,14.74,-0.36,14.74,0.0,14.74,14.74,14.74,14.74,0.01,42806678,47276778,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.153,1.0,0.78,0.806,0.0,0.0,0.74,0.0,0.0,1.0,1.0,0.0,0.001,0.7848,0.778,-0.0068,0.778,2.5327,0.1078,14.97,-0.13,0.23,2.211,2.349,0.0005,0.783,0.7541,0.2873,0.0499,0.8234,0.1641,4.51,0.561,mixed-rural-urban,0.0,0.1444,0.9125,0.8363,0.87,0.662,0.1919,0.3032,62.66,False
IND,India,Hindi-speaking (North/Central Indo-Aryan),largest_baseline_category,2.0,2.03,2.0,2.03,43.6,44.23,0.63,44.23,0.0,44.25,44.2,44.2,44.25,0.05,632608002,742817341,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.276,1.0,0.78,0.842,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,43.56,-0.04,-0.66,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,True
IND,India,Bengali,largest_baseline_category,2.0,2.03,2.0,2.03,8.3,7.93,-0.37,7.93,0.0,7.94,7.93,7.93,7.94,0.01,120427670,133261683,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.088,1.0,0.78,0.799,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,8.07,-0.23,0.14,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Marathi,largest_baseline_category,2.0,2.03,2.0,2.03,6.9,6.6,-0.3,6.6,0.0,6.6,6.59,6.59,6.6,0.01,100114569,110783809,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.068,1.0,0.78,0.795,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,6.71,-0.19,0.12,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Telugu (Dravidian),largest_baseline_category,2.0,2.03,2.0,2.03,6.7,6.4,-0.3,6.4,0.0,6.41,6.4,6.4,6.41,0.01,97212698,107572684,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.065,1.0,0.78,0.794,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,6.52,-0.18,0.11,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Tamil (Dravidian),largest_baseline_category,2.0,2.03,2.0,2.03,5.7,5.45,-0.25,5.45,0.0,5.45,5.45,5.45,5.45,0.01,82703340,91517060,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.048,1.0,0.78,0.79,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,5.54,-0.16,0.1,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Gujarati,largest_baseline_category,2.0,2.03,2.0,2.03,4.6,4.4,-0.2,4.4,0.0,4.4,4.39,4.39,4.4,0.0,66743046,73855873,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.027,1.0,0.78,0.785,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,4.47,-0.13,0.08,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Urdu-speaking (Muslim),higher_fertility_path,2.95,2.41,2.0,2.03,4.2,5.57,1.37,5.57,0.0,5.52,5.61,5.52,5.61,0.09,60939303,93538685,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.018,1.0,0.78,0.783,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,5.4,1.2,-0.17,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Kannada (Dravidian),largest_baseline_category,2.0,2.03,2.0,2.03,3.6,3.44,-0.16,3.44,0.0,3.44,3.44,3.44,3.44,0.0,52233688,57800248,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,1.003,1.0,0.78,0.78,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,3.5,-0.1,0.06,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Odia,largest_baseline_category,2.0,2.03,2.0,2.03,3.1,2.96,-0.14,2.96,0.0,2.97,2.96,2.96,2.97,0.0,44979009,49772436,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.989,1.0,0.78,0.777,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,3.02,-0.08,0.05,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Malayalam (Dravidian),largest_baseline_category,2.0,2.03,2.0,2.03,2.9,2.77,-0.13,2.77,0.0,2.77,2.77,2.77,2.77,0.0,42077138,46561311,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.983,1.0,0.78,0.775,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,2.82,-0.08,0.05,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Punjabi,largest_baseline_category,2.0,2.03,2.0,2.03,2.7,2.58,-0.12,2.58,0.0,2.58,2.58,2.58,2.58,0.0,39175266,43350186,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.977,1.0,0.78,0.774,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,2.63,-0.07,0.05,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Assamese,largest_baseline_category,2.0,2.03,2.0,2.03,1.3,1.24,-0.06,1.24,0.0,1.24,1.24,1.24,1.24,0.0,18862165,20872312,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.92,1.0,0.78,0.761,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,1.26,-0.04,0.02,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Other Indo-Aryan,largest_baseline_category,2.0,2.03,2.0,2.03,3.0,2.87,-0.13,2.87,0.0,2.87,2.87,2.87,2.87,0.0,43528074,48166873,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.986,1.0,0.78,0.776,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,2.92,-0.08,0.05,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Other Dravidian,largest_baseline_category,2.0,2.03,2.0,2.03,0.5,0.48,-0.02,0.48,0.0,0.48,0.48,0.48,0.48,0.0,7254679,8027812,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.869,1.0,0.78,0.749,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,0.49,-0.01,0.01,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Scheduled Tribes (Adivasi),higher_fertility_path,2.35,2.17,2.0,2.03,2.0,2.21,0.21,2.21,0.0,2.2,2.21,2.2,2.21,0.01,29018716,37078378,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.952,1.0,0.78,0.768,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,2.2,0.2,-0.01,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IND,India,Other,identity_category_transition,2.0,2.03,2.0,2.03,0.9,0.87,-0.03,0.87,0.0,0.87,0.87,0.87,0.87,0.0,13058422,14612573,0.043,0.0,0.0,1.317,unspecified,False,0.5,0.48,0.56,0.42,0.468,0.897,1.0,0.78,0.755,0.62,0.0,0.679,0.0,0.0,1.0,1.015,0.0,0.001,0.7812,0.7766,-0.0046,0.7766,2.5652,0.1533,0.89,-0.01,0.02,2.142,2.344,0.0005,0.7817,0.7024,0.28,0.206,0.7965,0.1762,4.48,0.443,mixed-rural-urban,0.024,0.1508,0.9017,0.7828,0.8271,0.5504,0.1605,0.1852,62.06,False
IRL,Ireland,Irish,largest_baseline_category,1.6,1.75,1.6,1.75,76.6,74.62,-1.98,76.96,-2.34,75.33,73.77,73.77,75.33,1.56,4025342,4454563,0.214,0.17,0.118,1.732,unspecified,False,0.5,0.48,0.56,0.42,0.674,1.3,1.0,0.78,0.979,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,74.22,-2.38,-0.39,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,True
IRL,Ireland,Other White British,migration_linked,1.5,1.71,1.6,1.75,10.2,10.77,0.57,9.7,1.07,10.45,11.15,10.45,11.15,0.7,536012,642969,0.214,0.17,0.118,1.732,unspecified,True,0.5,0.48,0.56,0.42,0.674,1.11,1.0,0.78,0.916,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,11.01,0.81,0.24,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,Polish,migration_linked,1.6,1.75,1.6,1.75,3.0,3.29,0.29,2.98,0.31,3.19,3.4,3.19,3.4,0.21,157650,196417,0.214,0.17,0.118,1.732,unspecified,True,0.5,0.48,0.56,0.42,0.674,0.986,1.0,0.78,0.875,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,3.34,0.34,0.05,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,Other EU (Romanian/Lithuanian),migration_linked,1.6,1.75,1.6,1.75,4.0,4.39,0.39,3.97,0.42,4.26,4.55,4.26,4.55,0.28,210201,262214,0.214,0.17,0.118,1.732,unspecified,True,0.5,0.48,0.56,0.42,0.674,1.013,1.0,0.78,0.884,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,4.45,0.45,0.06,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,Indian,migration_linked,1.6,1.75,1.6,1.75,0.9,1.0,0.1,0.89,0.11,0.97,1.04,0.97,1.04,0.07,47295,59810,0.214,0.17,0.118,1.732,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.674,0.897,1.0,0.78,0.975,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,1.02,0.12,0.01,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,Nigerian,higher_fertility_path,1.95,1.89,1.6,1.75,0.5,0.59,0.09,0.57,0.02,0.58,0.59,0.58,0.59,0.01,26275,35062,0.214,0.17,0.118,1.732,NGA,True,0.78,0.818,0.68,0.58,0.674,0.869,1.22,0.78,1.095,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,0.58,0.08,-0.01,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,Filipino,migration_linked,1.6,1.75,1.6,1.75,0.7,0.78,0.08,0.7,0.09,0.75,0.81,0.75,0.81,0.06,36785,46580,0.214,0.17,0.118,1.732,PHL,True,0.759,0.718,0.88,0.64,0.674,0.884,1.0,0.78,0.993,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,0.79,0.09,0.01,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,Asian (other),migration_linked,1.6,1.75,1.6,1.75,1.7,1.86,0.16,1.69,0.17,1.81,1.92,1.81,1.92,0.12,89335,111060,0.214,0.17,0.118,1.732,unspecified,True,0.5,0.48,0.56,0.42,0.674,0.939,1.0,0.78,0.86,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,1.89,0.19,0.03,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
IRL,Ireland,African (other),higher_fertility_path,1.95,1.89,1.6,1.75,1.1,1.28,0.18,1.26,0.02,1.27,1.29,1.27,1.29,0.03,57805,76512,0.214,0.17,0.118,1.732,NGA;GHA;KEN;UGA;TZA;ETH;SEN;CIV;CMR;COD,True,0.732,0.782,0.634,0.652,0.674,0.909,1.022,0.78,0.999,0.0,1.04,0.0,0.733,0.675,1.0,1.099,0.0,0.001,0.3996,0.4277,0.0281,0.4277,1.0891,0.1111,1.27,0.17,-0.02,1.884,1.809,0.0005,0.4329,0.7862,0.4502,0.0911,0.8436,0.1903,1.75,0.772,urbanizing-majority,0.049,0.0023,0.9598,0.897,1.0,0.7628,0.2856,0.6422,64.26,False
