ISO3,Country,Group,Profile,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutBirthReplacementMigration_pct,BirthReplacementMigration_Attributed_Change_pp,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Composition_Weight_2050,SSA_LateMigration_CompositionWeight_2050,Share_2050_WithoutSSALateMigration_pct,SSA_LateMigration_Attributed_Change_pp,Pop_2024,Pop_2050
SDN,Sudan,Other Christianity,religion,0.36,0.8,0.44,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,179374,680463
SDN,Sudan,Other religions,religion,0.27,0.6,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,134531,511238
SDN,Sudan,Protestant Christianity,religion,0.76,1.7,0.94,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,381170,1445984
SDN,Sudan,Shia Islam,religion,8.64,8.18,-0.46,8.18,0.0,0.0,0.0,0.0,0.0,8.18,0.0,4358790,6966240
SDN,Sudan,Sunni Islam,religion,84.48,79.94,-4.54,79.94,0.0,0.0,0.0,0.0,0.0,79.94,0.0,42619281,68114348
SDN,Sudan,Unaffiliated,religion,0.18,0.57,0.39,0.57,0.0,0.0,0.0,0.0,0.0,0.57,0.0,89687,487845
SEN,Senegal,Catholic Christianity,religion,0.99,1.66,0.67,1.66,0.0,0.0,0.0,0.0,0.0,1.66,0.0,182770,504774
SEN,Senegal,Folk / Traditional,religion,0.11,0.2,0.09,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,20722,60092
SEN,Senegal,Ibadi / Other Islam,religion,2.92,2.82,-0.1,2.82,0.0,0.0,0.0,0.0,0.0,2.82,0.0,539518,856314
SEN,Senegal,Indigenous / Syncretic traditions,religion,0.22,0.49,0.27,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.0,41444,150230
SEN,Senegal,Orthodox Christianity,religion,0.19,0.32,0.13,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,34813,96147
SEN,Senegal,Other Christianity,religion,0.38,0.63,0.26,0.63,0.0,0.0,0.0,0.0,0.0,0.63,0.0,69627,192295
SEN,Senegal,Other religions,religion,0.06,0.2,0.14,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10361,60730
SEN,Senegal,Protestant Christianity,religion,0.8,1.35,0.55,1.35,0.0,0.0,0.0,0.0,0.0,1.35,0.0,147957,408627
SEN,Senegal,Shia Islam,religion,8.75,8.46,-0.29,8.46,0.0,0.0,0.0,0.0,0.0,8.46,0.0,1618554,2568941
SEN,Senegal,Sunni Islam,religion,85.54,82.72,-2.81,82.72,0.0,0.0,0.0,0.0,0.0,82.72,0.0,15825860,25118533
SEN,Senegal,Unaffiliated,religion,0.06,1.15,1.09,1.15,0.0,0.0,0.0,0.0,0.0,1.15,0.0,10361,348269
SGP,Singapore,African Independent / Syncretic Christianity,religion,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0061,0.0,0.04,0,2589
SGP,Singapore,Catholic Christianity,religion,2.72,3.01,0.29,3.01,0.0,0.0,0.0,0.0,0.0061,2.91,0.1,158774,183214
SGP,Singapore,Folk / Traditional,religion,14.58,14.37,-0.21,14.37,0.0,0.0,0.0,0.0,0.0061,14.46,-0.09,850576,873970
SGP,Singapore,Hinduism,religion,5.0,1.97,-3.03,1.97,0.0,0.0,0.0,0.0,0.0061,1.98,-0.01,291619,119537
SGP,Singapore,Ibadi / Other Islam,religion,0.47,0.23,-0.24,0.23,0.0,0.0,0.0,0.0,0.0061,0.23,-0.0,27296,13807
SGP,Singapore,Indigenous / Syncretic traditions,religion,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0061,0.0,0.02,0,1110
SGP,Singapore,Mahayana Buddhism,religion,20.42,19.53,-0.88,19.53,0.0,0.0,0.0,0.0,0.0061,19.65,-0.12,1190807,1187964
SGP,Singapore,Orthodox Christianity,religion,0.52,0.58,0.06,0.58,0.0,0.0,0.0,0.0,0.0061,0.56,0.03,30243,35409
SGP,Singapore,Other Christianity,religion,1.04,1.13,0.09,1.13,0.0,0.0,0.0,0.0,0.0061,1.11,0.02,60485,68598
SGP,Singapore,Other religions,religion,2.43,2.42,-0.01,2.42,0.0,0.0,0.0,0.0,0.0061,2.42,-0.0,141763,147193
SGP,Singapore,Protestant Christianity,religion,2.2,2.51,0.31,2.51,0.0,0.0,0.0,0.0,0.0061,2.36,0.15,128532,152614
SGP,Singapore,Shia Islam,religion,1.4,0.68,-0.72,0.68,0.0,0.0,0.0,0.0,0.0061,0.69,-0.0,81887,41605
SGP,Singapore,Sunni Islam,religion,13.73,6.92,-6.8,6.92,0.0,0.0,0.0,0.0,0.0061,6.78,0.14,800670,421092
SGP,Singapore,Theravada Buddhism,religion,1.46,1.4,-0.06,1.4,0.0,0.0,0.0,0.0,0.0061,1.4,-0.01,85058,84855
SGP,Singapore,Unaffiliated,religion,31.6,42.86,11.26,42.86,0.0,0.0,0.0,0.0,0.0061,43.11,-0.25,1842915,2606712
SGP,Singapore,Vajrayana / Other Buddhism,religion,2.43,2.33,-0.11,2.33,0.0,0.0,0.0,0.0,0.0061,2.34,-0.01,141763,141424
SLB,Solomon Islands,Catholic Christianity,religion,30.52,29.12,-1.4,29.12,0.0,0.0,0.0,0.0,0.0,29.12,0.0,250026,381208
SLB,Solomon Islands,Folk / Traditional,religion,6.06,5.3,-0.76,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,49608,69338
SLB,Solomon Islands,Hinduism,religion,2.0,1.93,-0.07,1.93,0.0,0.0,0.0,0.0,0.0,1.93,0.0,16384,25317
SLB,Solomon Islands,Mahayana Buddhism,religion,0.68,0.66,-0.02,0.66,0.0,0.0,0.0,0.0,0.0,0.66,0.0,5581,8624
SLB,Solomon Islands,Orthodox Christianity,religion,5.81,5.55,-0.27,5.55,0.0,0.0,0.0,0.0,0.0,5.55,0.0,47624,72611
SLB,Solomon Islands,Other Christianity,religion,11.63,11.09,-0.53,11.09,0.0,0.0,0.0,0.0,0.0,11.09,0.0,95248,145222
SLB,Solomon Islands,Other religions,religion,1.51,1.51,-0.0,1.51,0.0,0.0,0.0,0.0,0.0,1.51,0.0,12402,19805
SLB,Solomon Islands,Protestant Christianity,religion,24.71,23.57,-1.13,23.57,0.0,0.0,0.0,0.0,0.0,23.57,0.0,202402,308597
SLB,Solomon Islands,Sunni Islam,religion,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,721,1161
SLB,Solomon Islands,Theravada Buddhism,religion,0.53,0.51,-0.02,0.51,0.0,0.0,0.0,0.0,0.0,0.51,0.0,4341,6707
SLB,Solomon Islands,Unaffiliated,religion,16.15,20.37,4.22,20.37,0.0,0.0,0.0,0.0,0.0,20.37,0.0,132289,266689
SLB,Solomon Islands,Vajrayana / Other Buddhism,religion,0.3,0.29,-0.01,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,2480,3833
SLE,Sierra Leone,African Independent / Syncretic Christianity,religion,3.18,6.82,3.64,6.82,0.0,0.0,0.0,0.0,0.0,6.82,0.0,274595,882695
SLE,Sierra Leone,Catholic Christianity,religion,5.47,11.74,6.27,11.74,0.0,0.0,0.0,0.0,0.0,11.74,0.0,472913,1520197
SLE,Sierra Leone,Folk / Traditional,religion,0.68,0.65,-0.03,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.0,59114,84203
SLE,Sierra Leone,Hinduism,religion,0.07,0.02,-0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6049,3061
SLE,Sierra Leone,Ibadi / Other Islam,religion,2.36,1.7,-0.65,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,203779,220579
SLE,Sierra Leone,Indigenous / Syncretic traditions,religion,2.26,2.44,0.19,2.44,0.0,0.0,0.0,0.0,0.0,2.44,0.0,195140,316408
SLE,Sierra Leone,Orthodox Christianity,religion,1.06,2.27,1.21,2.27,0.0,0.0,0.0,0.0,0.0,2.27,0.0,91532,294232
SLE,Sierra Leone,Other Christianity,religion,0.88,1.89,1.01,1.89,0.0,0.0,0.0,0.0,0.0,1.89,0.0,76276,245193
SLE,Sierra Leone,Other religions,religion,0.37,0.7,0.33,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,31782,90617
SLE,Sierra Leone,Protestant Christianity,religion,7.06,15.18,8.12,15.18,0.0,0.0,0.0,0.0,0.0,15.18,0.0,610211,1966113
SLE,Sierra Leone,Shia Islam,religion,7.07,5.11,-1.96,5.11,0.0,0.0,0.0,0.0,0.0,5.11,0.0,611337,661737
SLE,Sierra Leone,Sunni Islam,religion,69.17,50.32,-18.85,50.32,0.0,0.0,0.0,0.0,0.0,50.32,0.0,5977519,6515063
SLE,Sierra Leone,Unaffiliated,religion,0.37,1.14,0.78,1.14,0.0,0.0,0.0,0.0,0.0,1.14,0.0,31782,148234
SLV,El Salvador,Catholic Christianity,religion,60.49,58.18,-2.31,58.18,0.0,0.0,0.0,0.0,0.0,58.18,0.0,3834112,3876720
SLV,El Salvador,Folk / Traditional,religion,3.0,2.63,-0.37,2.63,0.0,0.0,0.0,0.0,0.0,2.63,0.0,190184,175163
SLV,El Salvador,Hinduism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12676,13019
SLV,El Salvador,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12679,13232
SLV,El Salvador,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,8558,8790
SLV,El Salvador,Orthodox Christianity,religion,2.52,2.42,-0.1,2.42,0.0,0.0,0.0,0.0,0.0,2.42,0.0,159755,161530
SLV,El Salvador,Other Christianity,religion,5.88,5.66,-0.22,5.66,0.0,0.0,0.0,0.0,0.0,5.66,0.0,372761,376903
SLV,El Salvador,Other religions,religion,3.0,3.04,0.04,3.04,0.0,0.0,0.0,0.0,0.0,3.04,0.0,190184,202491
SLV,El Salvador,Protestant Christianity,religion,15.12,14.54,-0.58,14.54,0.0,0.0,0.0,0.0,0.0,14.54,0.0,958528,969180
SLV,El Salvador,Shia Islam,religion,0.03,0.03,-0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1597,1669
SLV,El Salvador,Sunni Islam,religion,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,15617,16561
SLV,El Salvador,Theravada Buddhism,religion,0.11,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6656,6836
SLV,El Salvador,Unaffiliated,religion,9.0,12.57,3.56,12.57,0.0,0.0,0.0,0.0,0.0,12.57,0.0,570552,837347
SLV,El Salvador,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,3804,3907
SMR,San Marino,Catholic Christianity,religion,29.46,25.67,-3.79,25.67,0.0,0.0,0.0,0.0,0.0,25.67,0.0,9900,8654
SMR,San Marino,Ibadi / Other Islam,religion,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0,65
SMR,San Marino,Judaism,religion,0.53,0.43,-0.1,0.43,0.0,0.0,0.0,0.0,0.0,0.43,0.0,179,146
SMR,San Marino,Mahayana Buddhism,religion,0.48,0.38,-0.09,0.38,0.0,0.0,0.0,0.0,0.0,0.38,0.0,161,130
SMR,San Marino,Orthodox Christianity,religion,5.61,4.89,-0.72,4.89,0.0,0.0,0.0,0.0,0.0,4.89,0.0,1886,1648
SMR,San Marino,Other Christianity,religion,11.22,9.78,-1.45,9.78,0.0,0.0,0.0,0.0,0.0,9.78,0.0,3772,3297
SMR,San Marino,Other religions,religion,2.66,2.76,0.1,2.76,0.0,0.0,0.0,0.0,0.0,2.76,0.0,893,930
SMR,San Marino,Protestant Christianity,religion,23.85,20.78,-3.07,20.78,0.0,0.0,0.0,0.0,0.0,20.78,0.0,8015,7006
SMR,San Marino,Shia Islam,religion,0.0,0.58,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0,194
SMR,San Marino,Sunni Islam,religion,0.09,5.66,5.57,5.66,0.0,0.0,0.0,0.0,0.0,5.66,0.0,30,1907
SMR,San Marino,Theravada Buddhism,religion,0.37,0.3,-0.07,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,125,101
SMR,San Marino,Unaffiliated,religion,25.51,28.42,2.92,28.42,0.0,0.0,0.0,0.0,0.0,28.42,0.0,8572,9585
SMR,San Marino,Vajrayana / Other Buddhism,religion,0.21,0.17,-0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,71,58
SOM,Somalia,Catholic Christianity,religion,0.01,0.08,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,2235,31186
SOM,Somalia,Hinduism,religion,0.06,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11405,0
SOM,Somalia,Ibadi / Other Islam,religion,2.99,2.96,-0.03,2.96,0.0,0.0,0.0,0.0,0.0,2.96,0.0,569134,1102640
SOM,Somalia,Indigenous / Syncretic traditions,religion,0.03,0.2,0.17,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5323,74252
SOM,Somalia,Orthodox Christianity,religion,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,5940
SOM,Somalia,Other Christianity,religion,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,11880
SOM,Somalia,Other religions,religion,0.04,0.3,0.26,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,7984,111620
SOM,Somalia,Protestant Christianity,religion,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0,25246
SOM,Somalia,Shia Islam,religion,8.98,8.89,-0.09,8.89,0.0,0.0,0.0,0.0,0.0,8.89,0.0,1707402,3307921
SOM,Somalia,Sunni Islam,religion,87.82,86.93,-0.89,86.93,0.0,0.0,0.0,0.0,0.0,86.93,0.0,16694600,32344112
SOM,Somalia,Unaffiliated,religion,0.04,0.52,0.47,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.0,7984,191713
SRB,Serbia,Catholic Christianity,religion,6.05,5.42,-0.64,5.44,-0.03,0.464,0.138,0.0363,0.0,5.42,0.0,407793,299723
SRB,Serbia,Hinduism,religion,0.0,0.09,0.09,0.0,0.09,0.464,0.138,0.0363,0.0,0.09,0.0,0,5017
SRB,Serbia,Ibadi / Other Islam,religion,0.13,0.25,0.12,0.23,0.02,0.464,0.138,0.0363,0.0,0.25,0.0,8488,13719
SRB,Serbia,Judaism,religion,0.51,0.41,-0.1,0.43,-0.02,0.464,0.138,0.0363,0.0,0.41,0.0,34326,22829
SRB,Serbia,Mahayana Buddhism,religion,0.46,0.39,-0.06,0.38,0.01,0.464,0.138,0.0363,0.0,0.39,0.0,30893,21809
SRB,Serbia,Orthodox Christianity,religion,52.47,46.95,-5.52,47.19,-0.24,0.464,0.138,0.0363,0.0,46.95,0.0,3534209,2597602
SRB,Serbia,Other Christianity,religion,4.71,4.21,-0.5,4.23,-0.02,0.464,0.138,0.0363,0.0,4.21,0.0,317173,233118
SRB,Serbia,Other religions,religion,2.55,2.74,0.19,2.73,0.01,0.464,0.138,0.0363,0.0,2.74,0.0,171630,151599
SRB,Serbia,Protestant Christianity,religion,4.04,3.61,-0.42,3.63,-0.02,0.464,0.138,0.0363,0.0,3.61,0.0,271862,199816
SRB,Serbia,Shia Islam,religion,0.38,0.74,0.37,0.69,0.06,0.464,0.138,0.0363,0.0,0.74,0.0,25463,41158
SRB,Serbia,Sikhism,religion,0.0,0.03,0.03,0.0,0.03,0.464,0.138,0.0363,0.0,0.03,0.0,0,1605
SRB,Serbia,Sunni Islam,religion,3.7,7.29,3.59,6.73,0.55,0.464,0.138,0.0363,0.0,7.29,0.0,248971,403231
SRB,Serbia,Theravada Buddhism,religion,0.36,0.31,-0.05,0.3,0.01,0.464,0.138,0.0363,0.0,0.31,0.0,24028,16963
SRB,Serbia,Unaffiliated,religion,24.46,27.38,2.92,27.85,-0.47,0.464,0.138,0.0363,0.0,27.38,0.0,1647650,1514979
SRB,Serbia,Vajrayana / Other Buddhism,religion,0.2,0.18,-0.03,0.17,0.01,0.464,0.138,0.0363,0.0,0.18,0.0,13730,9693
SSD,South Sudan,African Independent / Syncretic Christianity,religion,12.5,13.65,1.15,13.65,0.0,0.0,0.0,0.0,0.0,13.65,0.0,1493057,2504356
SSD,South Sudan,Catholic Christianity,religion,21.53,23.51,1.99,23.51,0.0,0.0,0.0,0.0,0.0,23.51,0.0,2571377,4313058
SSD,South Sudan,Folk / Traditional,religion,2.18,1.72,-0.46,1.72,0.0,0.0,0.0,0.0,0.0,1.72,0.0,260393,315006
SSD,South Sudan,Ibadi / Other Islam,religion,0.6,0.44,-0.16,0.44,0.0,0.0,0.0,0.0,0.0,0.44,0.0,71660,79849
SSD,South Sudan,Indigenous / Syncretic traditions,religion,6.61,5.37,-1.24,5.37,0.0,0.0,0.0,0.0,0.0,5.37,0.0,789578,984491
SSD,South Sudan,Orthodox Christianity,religion,4.17,4.55,0.38,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,497686,834785
SSD,South Sudan,Other Christianity,religion,3.47,3.79,0.32,3.79,0.0,0.0,0.0,0.0,0.0,3.79,0.0,414738,695654
SSD,South Sudan,Other religions,religion,0.88,1.14,0.26,1.14,0.0,0.0,0.0,0.0,0.0,1.14,0.0,104997,208558
SSD,South Sudan,Protestant Christianity,religion,27.78,30.49,2.71,30.49,0.0,0.0,0.0,0.0,0.0,30.49,0.0,3317906,5591593
SSD,South Sudan,Shia Islam,religion,1.8,1.31,-0.49,1.31,0.0,0.0,0.0,0.0,0.0,1.31,0.0,214981,239547
SSD,South Sudan,Sunni Islam,religion,17.6,12.86,-4.74,12.86,0.0,0.0,0.0,0.0,0.0,12.86,0.0,2102040,2358937
SSD,South Sudan,Unaffiliated,religion,0.88,1.18,0.3,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,104997,216140
STP,Sao Tome & Principe,African Independent / Syncretic Christianity,religion,15.16,14.6,-0.55,14.6,0.0,0.0,0.0,0.0,0.0,14.6,0.0,35703,53323
STP,Sao Tome & Principe,Catholic Christianity,religion,26.1,25.15,-0.95,25.15,0.0,0.0,0.0,0.0,0.0,25.15,0.0,61489,91834
STP,Sao Tome & Principe,Folk / Traditional,religion,2.64,1.85,-0.8,1.85,0.0,0.0,0.0,0.0,0.0,1.85,0.0,6227,6737
STP,Sao Tome & Principe,Ibadi / Other Islam,religion,0.09,0.24,0.15,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,212,889
STP,Sao Tome & Principe,Indigenous / Syncretic traditions,religion,8.02,5.75,-2.26,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,18881,21009
STP,Sao Tome & Principe,Orthodox Christianity,religion,5.05,4.87,-0.18,4.87,0.0,0.0,0.0,0.0,0.0,4.87,0.0,11901,17774
STP,Sao Tome & Principe,Other Christianity,religion,4.21,4.06,-0.15,4.06,0.0,0.0,0.0,0.0,0.0,4.06,0.0,9918,14812
STP,Sao Tome & Principe,Other religions,religion,1.07,1.21,0.14,1.21,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2511,4410
STP,Sao Tome & Principe,Protestant Christianity,religion,33.68,32.63,-1.05,32.63,0.0,0.0,0.0,0.0,0.0,32.63,0.0,79341,119139
STP,Sao Tome & Principe,Shia Islam,religion,0.27,0.73,0.46,0.73,0.0,0.0,0.0,0.0,0.0,0.73,0.0,636,2668
STP,Sao Tome & Principe,Sunni Islam,religion,2.64,7.16,4.52,7.16,0.0,0.0,0.0,0.0,0.0,7.16,0.0,6218,26139
STP,Sao Tome & Principe,Unaffiliated,religion,1.07,1.75,0.68,1.75,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2511,6384
SUR,Suriname,Catholic Christianity,religion,36.99,35.9,-1.09,35.9,0.0,0.0,0.0,0.0,0.0,35.9,0.0,234660,263456
SUR,Suriname,Folk / Traditional,religion,1.83,1.62,-0.21,1.62,0.0,0.0,0.0,0.0,0.0,1.62,0.0,11640,11899
SUR,Suriname,Hinduism,religion,24.85,24.51,-0.34,24.51,0.0,0.0,0.0,0.0,0.0,24.51,0.0,157658,179862
SUR,Suriname,Ibadi / Other Islam,religion,0.43,0.43,-0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.43,0.0,2722,3138
SUR,Suriname,Judaism,religion,0.12,0.12,-0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,776,896
SUR,Suriname,Mahayana Buddhism,religion,0.08,0.08,-0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,524,598
SUR,Suriname,Orthodox Christianity,religion,1.54,1.5,-0.05,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,9777,10977
SUR,Suriname,Other Christianity,religion,3.6,3.49,-0.11,3.49,0.0,0.0,0.0,0.0,0.0,3.49,0.0,22814,25614
SUR,Suriname,Other religions,religion,1.83,1.85,0.02,1.85,0.0,0.0,0.0,0.0,0.0,1.85,0.0,11640,13577
SUR,Suriname,Protestant Christianity,religion,9.25,8.97,-0.27,8.97,0.0,0.0,0.0,0.0,0.0,8.97,0.0,58665,65864
SUR,Suriname,Shia Islam,religion,1.29,1.28,-0.0,1.28,0.0,0.0,0.0,0.0,0.0,1.28,0.0,8165,9414
SUR,Suriname,Sunni Islam,religion,12.58,12.73,0.15,12.73,0.0,0.0,0.0,0.0,0.0,12.73,0.0,79838,93422
SUR,Suriname,Theravada Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,407,465
SUR,Suriname,Unaffiliated,religion,5.5,7.42,1.92,7.42,0.0,0.0,0.0,0.0,0.0,7.42,0.0,34920,54460
SUR,Suriname,Vajrayana / Other Buddhism,religion,0.04,0.04,-0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,233,266
SVK,Slovakia,Catholic Christianity,religion,50.48,43.13,-7.35,43.3,-0.18,0.355,0.128,0.03,0.0,43.13,0.0,2779667,2128966
SVK,Slovakia,Hinduism,religion,0.0,0.07,0.07,0.0,0.07,0.355,0.128,0.03,0.0,0.07,0.0,0,3699
SVK,Slovakia,Ibadi / Other Islam,religion,0.0,0.21,0.21,0.19,0.02,0.355,0.128,0.03,0.0,0.21,0.0,0,10213
SVK,Slovakia,Judaism,religion,0.53,0.41,-0.12,0.43,-0.01,0.355,0.128,0.03,0.0,0.41,0.0,29247,20475
SVK,Slovakia,Mahayana Buddhism,religion,0.48,0.39,-0.09,0.38,0.01,0.355,0.128,0.03,0.0,0.39,0.0,26323,19290
SVK,Slovakia,Orthodox Christianity,religion,2.1,1.8,-0.31,1.8,-0.01,0.355,0.128,0.03,0.0,1.8,0.0,115819,88707
SVK,Slovakia,Other Christianity,religion,4.91,4.19,-0.71,4.21,-0.02,0.355,0.128,0.03,0.0,4.19,0.0,270245,206983
SVK,Slovakia,Other religions,religion,2.66,2.76,0.1,2.75,0.01,0.355,0.128,0.03,0.0,2.76,0.0,146237,136122
SVK,Slovakia,Protestant Christianity,religion,12.62,10.78,-1.84,10.83,-0.04,0.355,0.128,0.03,0.0,10.78,0.0,694917,532241
SVK,Slovakia,Shia Islam,religion,0.01,0.62,0.61,0.57,0.05,0.355,0.128,0.03,0.0,0.62,0.0,743,30820
SVK,Slovakia,Sikhism,religion,0.0,0.02,0.02,0.0,0.02,0.355,0.128,0.03,0.0,0.02,0.0,0,1184
SVK,Slovakia,Sunni Islam,religion,0.13,6.11,5.97,5.61,0.49,0.355,0.128,0.03,0.0,6.11,0.0,7269,301377
SVK,Slovakia,Theravada Buddhism,religion,0.37,0.3,-0.07,0.29,0.01,0.355,0.128,0.03,0.0,0.3,0.0,20473,15003
SVK,Slovakia,Unaffiliated,religion,25.49,29.03,3.53,29.46,-0.43,0.355,0.128,0.03,0.0,29.03,0.0,1403872,1432840
SVK,Slovakia,Vajrayana / Other Buddhism,religion,0.21,0.17,-0.04,0.17,0.01,0.355,0.128,0.03,0.0,0.17,0.0,11699,8573
SVN,Slovenia,Catholic Christianity,religion,48.73,42.9,-5.83,43.05,-0.14,0.264,0.128,0.0254,0.0,42.9,0.0,1032508,850180
SVN,Slovenia,Hinduism,religion,0.0,0.06,0.06,0.0,0.06,0.264,0.128,0.0254,0.0,0.06,0.0,0,1260
SVN,Slovenia,Ibadi / Other Islam,religion,0.11,0.23,0.13,0.22,0.01,0.264,0.128,0.0254,0.0,0.23,0.0,2288,4643
SVN,Slovenia,Judaism,religion,0.51,0.41,-0.1,0.42,-0.01,0.264,0.128,0.0254,0.0,0.41,0.0,10864,8178
SVN,Slovenia,Mahayana Buddhism,religion,0.46,0.39,-0.08,0.38,0.01,0.264,0.128,0.0254,0.0,0.39,0.0,9778,7657
SVN,Slovenia,Orthodox Christianity,religion,2.03,1.79,-0.24,1.79,-0.01,0.264,0.128,0.0254,0.0,1.79,0.0,43021,35424
SVN,Slovenia,Other Christianity,religion,4.74,4.17,-0.57,4.19,-0.01,0.264,0.128,0.0254,0.0,4.17,0.0,100383,82656
SVN,Slovenia,Other religions,religion,2.56,2.73,0.17,2.72,0.01,0.264,0.128,0.0254,0.0,2.73,0.0,54320,54131
SVN,Slovenia,Protestant Christianity,religion,12.18,10.73,-1.46,10.76,-0.04,0.264,0.128,0.0254,0.0,10.73,0.0,258127,212545
SVN,Slovenia,Shia Islam,religion,0.32,0.7,0.38,0.66,0.04,0.264,0.128,0.0254,0.0,0.7,0.0,6865,13930
SVN,Slovenia,Sikhism,religion,0.0,0.02,0.02,0.0,0.02,0.264,0.128,0.0254,0.0,0.02,0.0,0,403
SVN,Slovenia,Sunni Islam,religion,3.17,6.89,3.72,6.49,0.39,0.264,0.128,0.0254,0.0,6.89,0.0,67120,136446
SVN,Slovenia,Theravada Buddhism,religion,0.36,0.3,-0.06,0.29,0.01,0.264,0.128,0.0254,0.0,0.3,0.0,7605,5955
SVN,Slovenia,Unaffiliated,religion,24.61,28.5,3.89,28.85,-0.35,0.264,0.128,0.0254,0.0,28.5,0.0,521469,564742
SVN,Slovenia,Vajrayana / Other Buddhism,religion,0.21,0.17,-0.03,0.17,0.0,0.264,0.128,0.0254,0.0,0.17,0.0,4346,3403
SWE,Sweden,African Independent / Syncretic Christianity,religion,0.0,0.08,0.08,0.08,-0.0,0.204,0.126,0.0224,0.0117,0.0,0.08,0,9229
SWE,Sweden,Catholic Christianity,religion,16.94,11.01,-5.93,11.01,0.0,0.204,0.126,0.0224,0.0117,10.92,0.09,1796943,1245459
SWE,Sweden,Hinduism,religion,0.1,0.42,0.32,0.39,0.04,0.204,0.126,0.0224,0.0117,0.43,-0.0,10501,47701
SWE,Sweden,Ibadi / Other Islam,religion,0.21,0.59,0.38,0.58,0.01,0.204,0.126,0.0224,0.0117,0.6,-0.01,22593,66660
SWE,Sweden,Indigenous / Syncretic traditions,religion,0.0,0.03,0.03,0.03,-0.0,0.204,0.126,0.0224,0.0117,0.0,0.03,0,3955
SWE,Sweden,Judaism,religion,0.49,0.28,-0.21,0.29,-0.01,0.204,0.126,0.0224,0.0117,0.29,-0.0,52358,32013
SWE,Sweden,Mahayana Buddhism,religion,0.44,0.44,0.0,0.43,0.01,0.204,0.126,0.0224,0.0117,0.45,-0.01,47123,50277
SWE,Sweden,Orthodox Christianity,religion,2.61,1.72,-0.89,1.72,0.0,0.204,0.126,0.0224,0.0117,1.68,0.04,276453,194347
